id,occurrence_id,last_modified,callnumber,title,scientificname,collector,collecting_date,latitude,longitude,datum,geographic_continent,geographic_country,geographic_stateprovince,geographic_county,geographic_municipality,geographic_locality,common_name,type,format,era,geographic_culture,identified_by,identification_references,previous_identifications,associated_references
2947737,urn:uuid:dc188200-e213-4882-8a7e-883e86449daf,2019-02-12T23:18:56.000Z,YPM IZ 000498.CR,Crustacea; YPM IZ 000498.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; A. E. Verrill and class,Crustacea,A. E. Verrill and class,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,crustaceans; arthropods; animals,,,,,,,Crustacea,
2947740,urn:uuid:c3a1a916-c811-472d-80cd-6abd58ce2fd7,2019-02-12T23:18:56.000Z,YPM IZ 000501.CR,Crustacea; YPM IZ 000501.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; A. E. Verrill and class,Crustacea,A. E. Verrill and class,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,crustaceans; arthropods; animals,,,,,,,Crustacea,
2874809,urn:uuid:ff0a226f-5594-4b58-a53c-fbe24abf1b85,2017-06-20T23:15:14.000Z,YPM IZ 048828,"Cuthona concinna; YPM IZ 048828; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; Middlesex County; Duck Island; 1.5 miles bearing 45D to Duck Island; Hartman, W. D.; Wade, B. A., R/V A.E. Verrill Cruise 67-33; 1967-05-26",Cuthona concinna,"Hartman, W. D.; Wade, B. A., R/V A.E. Verrill Cruise 67-33",5/26/1967,41.30276855,-72.46451258,WGS84,North America,USA,Connecticut,Middlesex County,Duck Island,1.5 miles bearing 45D to Duck Island,nudibranchs; opisthobranchs; snails and slugs; molluscs; animals,,,,,Barry A. Wade,,Cuthona concinna,Det. by: Barry A. Wade
2925343,urn:uuid:76e67ab0-91e8-4d22-a502-ee6be7b38da4,2017-06-24T23:59:35.000Z,YPM IZ 035117,"Cyanea arctica; YPM IZ 035117; North America; Atlantic Ocean; Long Island Sound; USA; Verrill, A. E., U.S. Fish Commission; 1874",Cyanea arctica,"Verrill, A. E., U.S. Fish Commission",2/16/1905,,,,North America,USA,,,,,true jellyfish; cnidarians; animals,,,,,,,Cyanea arctica,
2925506,urn:uuid:e0579fe6-2d63-4c9e-87a2-ad679110a690,2017-06-24T23:59:35.000Z,YPM IZ 035234,"Cyanea arctica; YPM IZ 035234; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Verrill, A. E.; 1905",Cyanea arctica,"Verrill, A. E.",3/19/1905,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,true jellyfish; cnidarians; animals,,,,,,,Cyanea arctica,
2925389,urn:uuid:fdaff6f3-0b76-4376-a999-a39d80b6aa5a,2017-06-24T23:59:35.000Z,YPM IZ 035154,"Cyanea; YPM IZ 035154; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Verrill, A. E.",Cyanea,"Verrill, A. E.",,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,true jellyfish; cnidarians; animals,,,,,,,Cyanea,
2925391,urn:uuid:afee961c-9b74-49dd-8081-8727ebe228b5,2017-06-24T23:59:35.000Z,YPM IZ 035155,"Cyanea; YPM IZ 035155; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Verrill, A. E.; 1903-09-10",Cyanea,"Verrill, A. E.",9/10/1903,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,true jellyfish; cnidarians; animals,,,,,,,Cyanea,
2953614,urn:uuid:33877d46-463b-4d4e-810c-d14b989df536,2019-01-11T23:19:15.000Z,YPM IZ 008837.CR,"Cyathura polita; YPM IZ 008837.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Verrill, A. E.",Cyathura polita,"Verrill, A. E.",,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Cyathura polita,Det. by: Eric A. Lazo-Wasem 1988
2929286,urn:uuid:07ceab01-f49d-4dbd-a776-388569f647fd,2019-02-12T23:18:56.000Z,YPM IZ 000271.BV,Cyclas dubium; YPM IZ 000271.BV; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; A. E. Verrill and class,Cyclas dubium,A. E. Verrill and class,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,peaclams; bivalves; molluscs; animals,,,,,,,Cyclas dubium,
2953895,urn:uuid:264c17b4-2c0b-4ca3-9abe-0bf1bbf56b20,2016-03-06T17:10:26.000Z,YPM IZ 009119.CR,Cylisticus convexus; YPM IZ 009119.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Cylisticus convexus,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,isopods; malacostracans; crustaceans; arthropods; animals,,,,,,,Cylisticus convexus,
2952750,urn:uuid:e88bd4fb-cd7d-4eb3-9336-d7191841676b,2019-01-11T23:19:15.000Z,YPM IZ 007786.CR,"Cymadusa compta; YPM IZ 007786.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; in pools; Verrill, A. E.; 1874-09-29",Cymadusa compta,"Verrill, A. E.",1874-09-29,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",in pools,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Cymadusa compta,Det. by: Eric A. Lazo-Wasem 1983
2937823,urn:uuid:d392a38b-e826-454b-b273-94d8ff2b8522,2018-06-22T23:16:16.000Z,YPM IZ 007764.BV,"Cyrtopleura costata; YPM IZ 007764.BV; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; Fairfield County; Norwalk, Norwalk Harbor; Six feet down in mud, six feet below waterline; Verrill, G. E.; 1877",Cyrtopleura costata,"Verrill, G. E.",2/19/1905,41.62,-72.74,NAD27,North America,USA,Connecticut,Fairfield County,"Norwalk, Norwalk Harbor","Six feet down in mud, six feet below waterline",bivalves; molluscs; animals,,,,,,,Cyrtopleura costata,
2079619,urn:uuid:08b34e0a-614a-4d0b-8f1a-2276b1b5cd8f,2018-04-20T23:19:49.000Z,YPM IZ 000263.PR,"Demospongiae; YPM IZ 000263.PR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; near New Haven; Verrill, A. E.",Demospongiae,"Verrill, A. E.",,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,,near New Haven,demosponges; sponges; animals,,,,,,,Demospongiae,
2890548,urn:uuid:e029a950-3263-41a4-bc5b-1e60792844ba,2018-09-18T23:25:47.000Z,YPM IZ 015628.GP,"Dendronotus frondosus; YPM IZ 015628.GP; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; Middlesex County; Duck Island; 0.8 miles bearing 185 degrees off Duck Island; Hartman, W. D.; Wade, B. A., R/V A.E. Verrill Cruise 67-33; 1967-05-26",Dendronotus frondosus,"Hartman, W. D.; Wade, B. A., R/V A.E. Verrill Cruise 67-33",5/26/1967,41.30276855,-72.46451258,WGS84,North America,USA,Connecticut,Middlesex County,Duck Island,0.8 miles bearing 185 degrees off Duck Island,nudibranchs; opisthobranchs; snails and slugs; molluscs; animals,,,,,Terry Gosliner,,Dendronotus frondosus|cf. Calmella cavolini,Det. by: Terry Gosliner 1979|Det. by: Barry A. Wade
2945789,urn:uuid:a4e79a8b-5415-4ee8-9738-1fb98926af88,2019-02-12T23:18:56.000Z,YPM IZ 009530.CN,"Diadumene leucolena; YPM IZ 009530.CN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Verrill, A. E.; 1906",Diadumene leucolena,"Verrill, A. E.",3/20/1905,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,sea anemones; zoanthids; stony corals and anemones; cnidarians; animals,,,,,,,Diadumene leucolena|Sagartia leucolena,|Det. by: Addison E. Verrill
4470408,urn:uuid:30d5cc5b-3f33-4888-bcdc-127b8fdb5da6,2019-01-11T23:19:15.000Z,YPM IZ 102195,"Diastylis quadrispinosa; YPM IZ 102195; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Noank; Verrill, A. E.; 1874",Diastylis quadrispinosa,"Verrill, A. E.",2/16/1905,41.35785047,-72.02754388,WGS84,North America,USA,Connecticut,New London County,Noank,,cumaceans; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Diastylis quadrispinosa,Det. by: Eric A. Lazo-Wasem 2018
4306243,urn:uuid:03e0cd4c-a639-44c4-b2ca-8e56ce9adb05,2017-09-19T23:19:39.000Z,YPM IZ 088920,"Diatoms; YPM IZ 088920; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Verrill, A. E.",Diatoms,"Verrill, A. E.",,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,protists,,,,,,,Diatoms,
2926443,urn:uuid:24106187-d01d-4f19-a6ce-7c10e628dc20,2016-03-06T17:10:26.000Z,YPM IZ 000628.AN,Diopatra cuprea; YPM IZ 000628.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1881,Diopatra cuprea,Addison E. Verrill,2/23/1905,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,Addison E. Verrill,,Diopatra cuprea,Det. by: Addison E. Verrill
2926489,urn:uuid:0a275a23-87eb-4542-ba84-dc875a8fbdc1,2016-03-06T17:10:26.000Z,YPM IZ 000668.AN,Diopatra cuprea; YPM IZ 000668.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven; Savin Rock; Addison E. Verrill; 1872-05,Diopatra cuprea,Addison E. Verrill,1872-05,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,West Haven,Savin Rock,marine bristleworms; segmented worms; animals,,,,,,,Diopatra cuprea,
2923628,urn:uuid:12cb3ff1-5041-4cd8-976c-8fd8174d2a7d,2016-03-06T17:10:26.000Z,YPM IZ 044425,"Diopatra cuprea; YPM IZ 044425; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Addison E. Verrill; 1880",Diopatra cuprea,Addison E. Verrill,2/22/1905,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,,,Diopatra cuprea,
2923630,urn:uuid:0ed3413f-bd2b-441f-967e-15c7d28930e7,2016-03-06T17:10:26.000Z,YPM IZ 044426,Diopatra cuprea; YPM IZ 044426; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Diopatra cuprea,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Diopatra cuprea,
2923631,urn:uuid:42815bb5-f69a-424a-95bc-0b4284138f88,2016-03-07T11:41:34.000Z,YPM IZ 044427,Diopatra cuprea; YPM IZ 044427; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Diopatra cuprea,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Diopatra cuprea,
2923635,urn:uuid:7e66b515-133b-41ad-ae25-a4ee2269bbb3,2016-03-07T11:41:34.000Z,YPM IZ 044430,Diopatra cuprea; YPM IZ 044430; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1881-05-22,Diopatra cuprea,Addison E. Verrill,1881-05-22,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Diopatra cuprea,
2923637,urn:uuid:bd480e99-3bfd-43bd-acb3-c89236a4f13e,2016-03-08T09:58:26.000Z,YPM IZ 044431,Diopatra cuprea; YPM IZ 044431; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Diopatra cuprea,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Diopatra cuprea,
2923638,urn:uuid:e9f8e4b8-eaf1-4119-83de-062fa4d6da37,2016-03-09T10:37:09.000Z,YPM IZ 044432,Diopatra cuprea; YPM IZ 044432; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1877,Diopatra cuprea,Addison E. Verrill,2/19/1905,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Diopatra cuprea,
2923639,urn:uuid:272c667c-296e-45ae-9277-457d1585f14b,2016-03-06T17:10:26.000Z,YPM IZ 044433,"Diopatra cuprea; YPM IZ 044433; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Addison E. Verrill; 1865-05",Diopatra cuprea,Addison E. Verrill,1865-05,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,,,Diopatra cuprea,
2889049,urn:uuid:e93ac1a7-73b9-46d8-82bd-8c85717d7765,2016-03-09T10:37:09.000Z,YPM IZ 013179.GP,"Doridella obscura; YPM IZ 013179.GP; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Addison E. Verrill; 1893-10-21",Doridella obscura,Addison E. Verrill,1893-10-21,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,nudibranchs; opisthobranchs; snails and slugs; molluscs; animals,,,,,Addison E. Verrill,,Doridella obscura,Det. by: Addison E. Verrill
2926291,urn:uuid:7048bdd1-9faf-4551-b220-50f71543021a,2016-03-07T11:41:34.000Z,YPM IZ 000226.AN,"Drilonereis longa; YPM IZ 000226.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Addison E. Verrill, Sidney I. Smith; 1870-10",Drilonereis longa,"Addison E. Verrill, Sidney I. Smith",1870-10,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,Marian H. Pettibone,,Drilonereis longa,Det. by: Marian H. Pettibone
2927879,urn:uuid:1b5149e2-651a-40ad-81e5-7bd11dce51ae,2016-03-06T17:10:26.000Z,YPM IZ 045417,"Drilonereis longa; YPM IZ 045417; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Addison E. Verrill; 1881-05-22",Drilonereis longa,Addison E. Verrill,1881-05-22,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,Addison E. Verrill,,Drilonereis longa,Det. by: Addison E. Verrill
2928637,urn:uuid:edabcd83-e7c2-4689-950e-880d06e49798,2017-03-26T20:17:57.000Z,YPM IZ 002838.AN,"Drilonereis sp.; YPM IZ 002838.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Stony Creek; Verrill, A. E.; 1872-05",Drilonereis sp.,"Verrill, A. E.",1872-05,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,Stony Creek,,marine bristleworms; segmented worms; animals,,,,,Thomas H. Perkins,,Drilonereis sp.|Lumbriconereis tenuis,"Det. by: Thomas H. Perkins 1978|SYNTYPE. See: Verrill, Addison E. 1873. Report upon the invertebrate animals of Vineyard Sound and the adjacent waters, with an account of the physical characters of the region. Rept. U.S. Fish Comm. (1871-1872):."
2907323,urn:uuid:6fd67787-0580-497c-9f76-f5fc7d0ad4a6,2017-03-26T20:17:57.000Z,YPM IZ 024172,"Drilonereis sp.; YPM IZ 024172; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Stony Creek; Verrill, A. E.; 1872-05",Drilonereis sp.,"Verrill, A. E.",1872-05,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,Stony Creek,,marine bristleworms; segmented worms; animals,,,,,Thomas H. Perkins,,Drilonereis sp.|Lumbriconereis tenuis,"Det. by: Thomas H. Perkins 1978|SYNTYPE. See: Verrill, Addison E. 1873. Report upon the invertebrate animals of Vineyard Sound and the adjacent waters, with an account of the physical characters of the region. Rept. U.S. Fish Comm. (1871-1872):."
2949203,urn:uuid:7ea82b62-1f86-4ed8-82a7-172ddd2f0331,2017-04-05T23:15:01.000Z,YPM IZ 002019.CR,"Edotea triloba; YPM IZ 002019.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Verrill, A. E.; 1871-05-01",Edotea triloba,"Verrill, A. E.",1871-05-01,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,isopods; malacostracans; crustaceans; arthropods; animals,,,,,,,Edotea triloba|Epelys trilobus,"|HYPOTYPE. See: Harger, Oscar. 1880. Report on the marine Isopoda of New England and adjacent waters. Rept. U.S. Comm. Fish and Fisheries (1878):.; Note: catalog"
4470292,urn:uuid:89953f33-293a-454e-921d-b417c0701018,2018-02-01T15:33:55.000Z,YPM IZ 102197,"Edotea triloba; YPM IZ 102197; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Noank; Verrill, A. E.; 1874",Edotea triloba,"Verrill, A. E.",2/16/1905,41.35785047,-72.02754388,WGS84,North America,USA,Connecticut,New London County,Noank,,isopods; malacostracans; crustaceans; arthropods; animals,,,,,,,Edotea triloba,
4330543,urn:uuid:bb1aab39-41b1-4f68-9954-87a76d92bebe,2018-03-07T23:22:22.000Z,YPM IZ 091171,"Edotia triloba; YPM IZ 091171; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Verrill, A. E.; 1872-05-22",Edotia triloba,"Verrill, A. E.",1872-05-22,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,isopods; malacostracans; crustaceans; arthropods; animals,,,,,,,Edotia triloba|Epelys trilobus,|Det. by: Oscar Harger
4330508,urn:uuid:743ccf5a-37ad-44de-924c-c8d2d484c2ae,2018-03-08T23:33:52.000Z,YPM IZ 091175,"Edotia triloba; YPM IZ 091175; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Verrill, A. E.; 1872-05-22",Edotia triloba,"Verrill, A. E.",1872-05-22,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,isopods; malacostracans; crustaceans; arthropods; animals,,,,,,,Edotia triloba|Epelys trilobus,|Det. by: Oscar Harger
2950677,urn:uuid:da493a97-5ae2-485d-86b6-cbc5e8a0ac3a,2019-02-12T23:18:56.000Z,YPM IZ 004572.CR,"Elasmopus levis; YPM IZ 004572.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Stonington; Off Stonington; Verrill, A. E.; 1873-04",Elasmopus levis,"Verrill, A. E.",1873-04,41.36829536,-71.90668548,WGS84,North America,USA,Connecticut,New London County,Stonington,Off Stonington,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,,,Elasmopus levis,
2926702,urn:uuid:2e723785-341a-460b-8a22-822b1b909d85,2015-12-03T18:03:03.000Z,YPM IZ 000950.AN,Enchytraeus sp. nov.; YPM IZ 000950.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1875,Enchytraeus sp. nov.,Addison E. Verrill,2/17/1905,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,earthworms and relatives; segmented worms; animals,,,,,,,Enchytraeus sp. nov.,
2927090,urn:uuid:ca6ef289-1e43-476f-b199-6a53f71a3bcb,2017-06-27T23:16:16.000Z,YPM IZ 045242,"Enoplobranchus sanguineus; YPM IZ 045242; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Verrill, A. E.",Enoplobranchus sanguineus,"Verrill, A. E.",,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Enoplobranchus sanguineus,
